S1_1_3_4_ID,S1_1_3_4_S1_1_3_S1_F1_RA,S1_1_3_4_S1_1_3_S1_F1_DEC,S1_1_3_4_S1_1_3_S1_F1_MAG1_1,S1_1_3_4_S1_1_3_S1_F1_ERR1_1,S1_1_3_4_S1_1_3_S1_F3_ID,S1_1_3_4_S1_1_3_S1_F3_RA,S1_1_3_4_S1_1_3_S1_F3_DEC,S1_1_3_4_S1_1_3_S1_F3_MAG1_3,S1_1_3_4_S1_1_3_S1_F3_ERR1_3,S1_1_3_4_S1_1_3_Separation_S1_F3_S1_F1,S1_1_3_4_S1_1_3_Separation_max,S1_1_3_4_S1_1_3_ncat,S1_1_3_4_S1_1_3_dist_bayesfactor,S1_1_3_4_S1_1_3_dist_post,S1_1_3_4_S1_1_3_p_single,S1_1_3_4_S1_1_3_p_any,S1_1_3_4_S1_1_3_p_i,S1_1_3_4_S1_1_3_match_flag,S1_1_3_4_S1_1_3_asn,S1_1_3_4_S1_1_3_RA,S1_1_3_4_S1_1_3_DEC,S1_1_3_4_S1_F4_ID,S1_1_3_4_S1_F4_RA,S1_1_3_4_S1_F4_DEC,S1_1_3_4_S1_F4_MAG1_4,S1_1_3_4_S1_F4_ERR1_4,S1_1_3_4_Separation_S1_F4_S1_1_3,S1_1_3_4_Separation_max,S1_1_3_4_ncat,S1_1_3_4_dist_bayesfactor,S1_1_3_4_dist_post,S1_1_3_4_p_single,S1_1_3_4_p_any,S1_1_3_4_p_i,S1_1_3_4_match_flag,S1_1_3_4_asn,S1_1_3_4_RA,S1_1_3_4_DEC,S2_1_3_4_ID,S2_1_3_4_S2_1_3_S2_F1_RA,S2_1_3_4_S2_1_3_S2_F1_DEC,S2_1_3_4_S2_1_3_S2_F1_MAG2_1,S2_1_3_4_S2_1_3_S2_F1_ERR2_1,S2_1_3_4_S2_1_3_S2_F3_ID,S2_1_3_4_S2_1_3_S2_F3_RA,S2_1_3_4_S2_1_3_S2_F3_DEC,S2_1_3_4_S2_1_3_S2_F3_MAG2_3,S2_1_3_4_S2_1_3_S2_F3_ERR2_3,S2_1_3_4_S2_1_3_Separation_S2_F3_S2_F1,S2_1_3_4_S2_1_3_Separation_max,S2_1_3_4_S2_1_3_ncat,S2_1_3_4_S2_1_3_dist_bayesfactor,S2_1_3_4_S2_1_3_dist_post,S2_1_3_4_S2_1_3_p_single,S2_1_3_4_S2_1_3_p_any,S2_1_3_4_S2_1_3_p_i,S2_1_3_4_S2_1_3_match_flag,S2_1_3_4_S2_1_3_asn,S2_1_3_4_S2_1_3_RA,S2_1_3_4_S2_1_3_DEC,S2_1_3_4_S2_F4_ID,S2_1_3_4_S2_F4_RA,S2_1_3_4_S2_F4_DEC,S2_1_3_4_S2_F4_MAG2_4,S2_1_3_4_S2_F4_ERR2_4,S2_1_3_4_Separation_S2_F4_S2_1_3,S2_1_3_4_Separation_max,S2_1_3_4_ncat,S2_1_3_4_dist_bayesfactor,S2_1_3_4_dist_post,S2_1_3_4_p_single,S2_1_3_4_p_any,S2_1_3_4_p_i,S2_1_3_4_match_flag,S2_1_3_4_asn,S2_1_3_4_RA,S2_1_3_4_DEC,Separation_S2_1_3_4_S1_1_3_4,Separation_max,ncat,dist_bayesfactor,dist_post,p_single,p_any,p_i,match_flag
'3831',10.62966862,40.82690901,16.77950491,0.0177,'6616',10.62963428,40.82687632,16.78850491,0.0262,0.1503335,0.1503335,2,12.383472,0.9877559,0.9877559,0.9877559,1,1,2,10.62965145,40.826892665,'2060',10.62960483,40.82688806,16.64450491,0.0306,0.12807398,0.12807398,2,12.450758,0.989614,0.989614,0.989614,1,1,3,10.62963591,40.82689113,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3838',10.66382154,40.78300634,17.55850491,0.0556,'2417',10.66383858,40.78300775,17.72050491,0.0388,0.046725523,0.046725523,2,12.605145,0.9926144,0.9926144,0.9926144,1,1,2,10.66383006,40.783007045,'585',10.66376841,40.78302761,17.56250491,0.04,0.18363549,0.18363549,2,12.262718,0.984076,0.984076,0.984076,1,1,3,10.66380951,40.7830139,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3843',10.72528801,40.70251592,17.05550491,0.0411,'1819',10.7253414,40.70249242,17.27450491,0.0402,0.1684899,0.1684899,2,12.320622,0.9858762,0.9858762,0.9858762,1,1,2,10.725314705,40.70250417,'3737',10.72528721,40.70249422,16.97250491,0.0288,0.083149865,0.083149865,2,12.553783,0.99178934,0.99178934,0.99178934,1,1,3,10.72530554,40.7025008533333,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3845',10.70370812,40.73353598,17.77150491,0.0521,'5197',10.70368281,40.73353705,17.86450491,0.0427,0.069150746,0.069150746,2,12.576932,0.9921226,0.9921226,0.9921226,1,1,2,10.703695465,40.733536515,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.703695465,40.733536515,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3848',10.68411197,40.75890892,17.54850491,0.0501,'4337',10.68409324,40.75887716,17.62250491,0.0445,0.12522501,0.12522501,2,12.458592,0.98968065,0.98968065,0.98968065,1,1,2,10.684102605,40.75889304,'6344',10.684057,40.75886198,17.68250491,0.0536,0.16723622,0.16723622,2,12.325192,0.98618007,0.98618007,0.98618007,1,1,3,10.6840874033333,40.7588826866667,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3851',10.70321257,40.73582738,18.17950491,0.0433,'927',10.70316306,40.73579418,18.09250491,0.0536,0.18034594,0.18034594,2,12.275719,0.98436177,0.98436177,0.98436177,1,1,2,10.703187815,40.73581078,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.703187815,40.73581078,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3855',10.61125367,40.85696623,16.82850491,0.0291,'370',10.61127117,40.85695754,16.84950491,0.0374,0.057001635,0.057001635,2,12.593573,0.99241644,0.99241644,0.99241644,1,1,2,10.61126242,40.856961885,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.61126242,40.856961885,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3856',10.6109435,40.85778975,17.00850491,0.0331,'3983',10.61089334,40.85781124,17.19650491,0.0362,0.15696561,0.15696561,2,12.361344,0.9871241,0.9871241,0.9871241,1,1,2,10.61091842,40.857800495,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.61091842,40.857800495,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3857',10.61231251,40.85744771,17.16350491,0.0443,'3984',10.61228595,40.85743828,17.13750491,0.0354,0.07988982,0.07988982,2,12.559554,0.99180365,0.99180365,0.99180365,1,1,2,10.61229923,40.857442995,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.61229923,40.857442995,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3861',10.68162946,40.76849312,18.31450491,0.0587,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.68162946,40.76849312,'815',10.68161202,40.76847313,18.65850491,0.0744,0.08625425,0.08625425,2,12.548074,0.99168164,0.99168164,0.99168164,1,1,2,10.68162074,40.768483125,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3862',10.68257471,40.76805738,18.72350491,0.0739,'9077',10.68252725,40.76805515,19.01550491,0.0813,0.12964816,0.12964816,2,12.446353,0.98938876,0.98938876,0.98938876,1,1,2,10.68255098,40.768056265,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.68255098,40.768056265,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3863',10.68106346,40.76944011,17.42650491,0.0299,'857',10.68100315,40.76945049,17.48350491,0.037,0.16862397,0.16862397,2,12.320131,0.98586047,0.98586047,0.98586047,1,1,2,10.681033305,40.7694453,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.681033305,40.7694453,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3870',10.67882838,40.76876406,18.10750491,0.059,'5697',10.67887505,40.76877386,18.37350491,0.0916,0.13204443,0.13204443,2,12.439544,0.98922294,0.98922294,0.98922294,1,1,2,10.678851715,40.76876896,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.678851715,40.76876896,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3877',10.63373631,40.83162841,16.41350491,0.035,'7459',10.63368566,40.8316242,16.33850491,0.0422,0.13879468,0.13879468,2,12.419695,0.9887246,0.9887246,0.9887246,1,1,2,10.633710985,40.831626305,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.633710985,40.831626305,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3879',10.65393043,40.80980263,17.28850491,0.0446,'5136',10.65389815,40.80976378,17.13350491,0.0549,0.16521823,0.16521823,2,12.332477,0.9862513,0.9862513,0.9862513,1,1,2,10.65391429,40.809783205,'536',10.65386847,40.80978714,17.03850491,0.0313,0.12565054,0.12565054,2,12.457434,0.98977077,0.98977077,0.98977077,1,1,3,10.6538990166667,40.8097845166667,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3883',10.62299712,40.84759645,17.14650491,0.0504,'2199',10.6230015,40.84756958,17.16050491,0.061,0.09746461,0.09746461,2,12.525712,0.99114525,0.99114525,0.99114525,1,1,2,10.62299931,40.847583015,'2215',10.62292916,40.84758619,17.19750491,0.0498,0.19137606,0.19137606,2,12.231201,0.982898,0.982898,0.982898,1,1,3,10.6229759266667,40.8475840733333,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3886',10.59396127,40.88637688,17.98150491,0.0873,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.59396127,40.88637688,'6246',10.59393979,40.88637067,17.37550491,0.0458,0.06258947,0.06258947,2,12.586317,0.99237746,0.99237746,0.99237746,1,1,2,10.59395053,40.886373775,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3887',10.70376742,40.74017735,17.60950491,0.076,'6392',10.70373075,40.74016899,17.45450491,0.0386,0.104452185,0.104452185,2,12.510394,0.9908303,0.9908303,0.9908303,1,1,2,10.703749085,40.74017317,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.703749085,40.74017317,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3894',10.6025425,40.88096989,17.86450491,0.1044,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.6025425,40.88096989,'5471',10.60256496,40.88098748,17.52350491,0.0564,0.088017926,0.088017926,2,12.544737,0.991618,0.991618,0.991618,1,1,2,10.60255373,40.880978685,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3895',10.60363852,40.88287429,16.30450491,0.0354,'4018',10.60362825,40.88288296,16.31850491,0.04,0.041899156,0.041899156,2,12.60979,0.9926924,0.9926924,0.9926924,1,1,2,10.603633385,40.882878625,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.603633385,40.882878625,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3896',10.60632502,40.88415394,16.39950491,0.0332,'1660',10.60633414,40.88413151,16.35750491,0.0282,0.08447708,0.08447708,2,12.551368,0.991649,0.991649,0.991649,1,1,2,10.60632958,40.884142725,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.60632958,40.884142725,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3907',10.69978064,40.75014772,16.55350491,0.0374,'943',10.69976281,40.75010121,16.52750491,0.0305,0.17435409,0.17435409,2,12.298794,0.985159,0.985159,0.985159,1,1,2,10.699771725,40.750124465,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.699771725,40.750124465,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3913',10.70725985,40.74499089,16.96250491,0.0472,'974',10.7072212,40.74495605,16.94450491,0.0294,0.16384023,0.16384023,2,12.3373995,0.9864042,0.9864042,0.9864042,1,1,2,10.707240525,40.74497347,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.707240525,40.74497347,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3915',10.65653565,40.81704891,18.10950491,0.0866,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.65653565,40.81704891,'4263',10.65655754,40.81704525,18.04150491,0.0752,0.06107706,0.06107706,2,12.588347,0.99241275,0.99241275,0.99241275,1,1,2,10.656546595,40.81704708,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3917',10.65504604,40.82193749,17.07050491,0.0455,'5655',10.65499586,40.82193672,17.31350491,0.0524,0.13673253,0.13673253,2,12.425863,0.9888819,0.9888819,0.9888819,1,1,2,10.65502095,40.821937105,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.65502095,40.821937105,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0.9978319,0,0
'3917',10.65504604,40.82193749,17.07050491,0.0455,'5655',10.65499586,40.82193672,17.31350491,0.0524,0.13673253,0.13673253,2,12.425863,0.9888819,0.9888819,0.9888819,1,1,2,10.65502095,40.821937105,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.65502095,40.821937105,'1303',10.65498941,40.82191507,18.05555224,0.0885,'2650',10.65500063,40.82189099,17.74655224,0.0706,0.09191908,0.09191908,2,12.537115,0.9907242,0.9907242,0.9907242,1,1,2,10.65499502,40.82190303,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.65499502,40.82190303,0.14155574,0.14155574,2,12.41129,0.9978319,0.9978319,0.9978319,1,1
'3923',10.63462452,40.84646445,17.31350491,0.0614,'7351',10.63463631,40.84645037,17.86350491,0.082,0.06000132,0.06000132,2,12.589762,0.99235016,0.99235016,0.99235016,1,1,2,10.634630415,40.84645741,'2213',10.63458156,40.84644065,17.48550491,0.0657,0.1460875,0.1460875,2,12.397138,0.98826516,0.98826516,0.98826516,1,1,3,10.63461413,40.8464518233333,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3929',10.72063775,40.7270041,19.23150491,0.1266,'4538',10.720631,40.72698001,18.78250491,0.0657,0.08865761,0.08865761,2,12.5435095,0.99149776,0.99149776,0.99149776,1,1,2,10.720634375,40.726992055,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.720634375,40.726992055,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3930',10.66217113,40.80551388,17.14950491,0.0499,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.66217113,40.80551388,'3692',10.66211225,40.80550898,16.86150491,0.0751,0.1614122,0.1614122,2,12.345974,0.9868173,0.9868173,0.9868173,1,1,2,10.66214169,40.80551143,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3937',10.69867009,40.75719577,18.47350491,0.0857,'5791',10.69873232,40.75716925,18.24150491,0.0728,0.19471036,0.19471036,2,12.217225,0.98214734,0.98214734,0.98214734,1,1,2,10.698701205,40.75718251,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.698701205,40.75718251,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3938',10.61606144,40.86871869,17.69750491,0.0572,'2237',10.61609829,40.86871052,17.64850491,0.0639,0.10454164,0.10454164,2,12.510191,0.990826,0.990826,0.990826,1,1,2,10.616079865,40.868714605,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.616079865,40.868714605,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3940',10.67687208,40.78709898,18.06650491,0.0452,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.67687208,40.78709898,'4323',10.67686203,40.78710733,18.25950491,0.0605,0.040669423,0.040669423,2,12.610892,0.9927938,0.9927938,0.9927938,1,1,2,10.676867055,40.787103155,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3949',10.60781597,40.88009482,17.52550491,0.0485,'379',10.60777645,40.88009881,17.63850491,0.0685,0.108523935,0.108523935,2,12.500978,0.9906312,0.9906312,0.9906312,1,1,2,10.60779621,40.880096815,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.60779621,40.880096815,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3951',10.66240541,40.81395688,17.42250491,0.0742,'5162',10.66244399,40.81391374,17.47250491,0.0578,0.1875329,0.1875329,2,12.247012,0.98331106,0.98331106,0.98331106,1,1,2,10.6624247,40.81393531,'5684',10.66243049,40.81391793,17.47350491,0.0491,0.064526126,0.064526126,2,12.583644,0.99233073,0.99233073,0.99233073,1,1,3,10.66242663,40.8139295166667,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3953',10.69525111,40.76530975,18.67450491,0.0862,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.69525111,40.76530975,'2605',10.6952246,40.76527979,18.47050491,0.0831,0.12983702,0.12983702,2,12.445821,0.98949647,0.98949647,0.98949647,1,1,2,10.695237855,40.76529477,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3955',10.73902683,40.70573181,18.09050491,0.0496,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.73902683,40.70573181,'4548',10.7389627,40.70571414,18.26050491,0.0596,0.18621589,0.18621589,2,12.252357,0.98369783,0.98369783,0.98369783,1,1,2,10.738994765,40.705722975,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3956',10.7133592,40.74022581,17.69450491,0.0369,'965',10.71328608,40.74022246,17.90750491,0.0472,0.19980896,0.19980896,2,12.195385,0.9812439,0.9812439,0.9812439,1,1,2,10.71332264,40.740224135,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.71332264,40.740224135,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3969',10.69365695,40.77229571,18.25450491,0.0397,'6943',10.69361952,40.7723258,18.10250491,0.0424,0.14882036,0.14882036,2,12.388387,0.987892,0.987892,0.987892,1,1,2,10.693638235,40.772310755,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.693638235,40.772310755,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3973',10.63056003,40.85687444,15.83450491,0.0268,'4176',10.63052684,40.85683099,15.87950491,0.0282,0.18064934,0.18064934,2,12.274529,0.98431957,0.98431957,0.98431957,1,1,2,10.630543435,40.856852715,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.630543435,40.856852715,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3974',10.6784142,40.79284943,17.72650491,0.0404,'4389',10.6783514,40.79283627,17.64050491,0.0338,0.1775956,0.1775956,2,12.2864065,0.98473614,0.98473614,0.98473614,1,1,2,10.6783828,40.79284285,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.6783828,40.79284285,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
