ID,RA,Dec,total_associations,ID_36_1,RA_36_1,Dec_36_1,mag_36_1,mag_err_36_1,ID_36_3,RA_36_3,Dec_36_3,mag_36_3,mag_err_36_3,sep_36_1_3,p_any_36_1_3,p_i_36_1_3,ID_36_4,RA_36_4,Dec_36_4,mag_36_4,mag_err_36_4,sep_36_1&3_4,p_any_36_1&3_4,p_i_36_1&3_4,36_associations,ID_45_1,RA_45_1,Dec_45_1,mag_45_1,mag_err_45_1,ID_45_3,RA_45_3,Dec_45_3,mag_45_3,mag_err_45_3,sep_45_1_3,p_any_45_1_3,p_i_45_1_3,ID_45_4,RA_45_4,Dec_45_4,mag_45_4,mag_err_45_4,sep_45_1&3_4,p_any_45_1&3_4,p_i_45_1&3_4,45_associations,sep_mean_36_mean_45,p_any_36_45,p_i_36_45
15,10.61338512,40.86468501,6,111,10.61347532,40.8647229,16.60450491,0.0295,7448,10.61339329,40.86462012,16.60550491,0.0359,0.43218243,0.91695786,1,5106,10.61333477,40.86466921,16.61450491,0.031,0.27111304,0.9577606,1,3,455,10.61344125,40.86469809,17.12455224,0.0591,4405,10.61337476,40.86468939,17.27655224,0.0533,0.18371014,0.96391153,1,1662,10.61329135,40.86471036,17.32655224,0.0493,0.3231828,0.94487125,1,3,0.13471103,0.97069544,1
16,10.63191005,40.86356405,5,133,10.63196648,40.8635557,16.47950491,0.0399,9999,9999,9999,9999,9999,9999,0,0,7874,10.63187954,40.86356022,16.49850491,0.0501,0.23725899,0.96190417,1,2,131,10.63198195,40.86358133,16.70455224,0.0583,425,10.63188843,40.86355778,16.82655224,0.0508,0.26835862,0.9546034,1,512,10.63182088,40.86357132,16.76355224,0.0536,0.3112819,0.94727844,1,3,0.08309615,0.97262937,1
17,10.64625176,40.86580281,5,135,10.64632154,40.8658416,16.59750491,0.0529,9999,9999,9999,9999,9999,9999,0,0,7228,10.64624557,40.86579529,16.09050491,0.0388,0.26565295,0.95849544,1,2,6281,10.64626563,40.86579726,16.17155224,0.0338,3250,10.64621201,40.86578101,15.94155224,0.0346,0.1572648,0.96582156,1,6540,10.64618224,40.86578324,16.07455224,0.0288,0.15549292,0.9658768,1,3,0.20652506,0.9660101,1
18,10.64482749,40.90220561,6,136,10.64489485,40.90220346,15.80450491,0.0306,2587,10.64484825,40.9021626,15.91450491,0.024,0.19420327,0.9655564,1,2603,10.64478707,40.90218736,15.93250491,0.03,0.23039654,0.9626324,1,3,6785,10.64485401,40.90223518,15.87155224,0.0256,4694,10.64483774,40.9022144,15.92255224,0.0205,0.08692584,0.9691934,1,4085,10.64474304,40.90223064,15.88455224,0.0386,0.2806035,0.952667,1,3,0.17503281,0.96839154,1
19,10.65852855,40.89759303,5,137,10.65859684,40.89760247,16.26950491,0.0344,9999,9999,9999,9999,9999,9999,0,0,477,10.65851252,40.8975697,16.10050491,0.0316,0.25800064,0.9594804,1,2,6813,10.6585903,40.89760982,16.52655224,0.0398,2709,10.65848828,40.89759913,16.61855224,0.0352,0.28026858,0.9528004,1,705,10.65842865,40.89759095,16.63855224,0.0523,0.30498213,0.9484772,1,3,0.15075934,0.96986985,1
20,10.67108036,40.89899175,5,138,10.67107789,40.89898799,17.61950491,0.0841,11520,10.67112981,40.89896248,18.82650491,0.1902,0.16850509,0.9674421,1,181,10.67103159,40.89897115,17.60250491,0.0746,0.19717692,0.9656978,1,3,2975,10.6711861,40.89904209,17.93955224,0.083,9999,9999,9999,9999,9999,9999,0,0,2132,10.67097582,40.89897718,18.22855224,0.1066,0.6180715,0.75149363,1,2,0.12878317,0.9709719,1
21,10.66236007,40.82433939,6,151,10.66244235,40.82436935,17.12750491,0.0541,794,10.66227364,40.82425796,17.54450491,0.0669,0.6099456,0.7762401,1,4313,10.66235851,40.8242666,17.54550491,0.0571,0.1694038,0.9677443,1,3,13098,10.66245291,40.82434111,17.50455224,0.1041,5810,10.66237559,40.82447126,17.85355224,0.1103,0.51370835,0.86372846,1,1934,10.6622574,40.82433003,18.26855224,0.0978,0.50767857,0.8679911,1,3,0.29836762,0.95509636,1
22,10.65807285,40.83569804,5,160,10.65812701,40.83568535,16.66450491,0.0389,9999,9999,9999,9999,9999,9999,0,0,4339,10.65805301,40.83570416,16.69050491,0.0303,0.21262614,0.9643626,1,2,660,10.65810854,40.83570118,16.89155224,0.0389,6156,10.65804875,40.83566892,16.78755224,0.0494,0.20002006,0.9625259,1,1937,10.65800979,40.83573388,16.82555224,0.0482,0.2570471,0.95611113,1,3,0.09641643,0.9722287,1
23,10.6857899,40.81269752,5,167,10.68584709,40.81267501,16.95850491,0.041,7248,10.68578105,40.81268969,16.88350491,0.0605,0.18753694,0.96608144,1,9999,9999,9999,9999,9999,9999,0,0,2,4823,10.68579215,40.81274186,17.57555224,0.0726,2713,10.68577283,40.81270236,17.55455224,0.0974,0.15163065,0.96617883,1,1321,10.68573219,40.81269387,17.54255224,0.094,0.17064111,0.96484435,1,3,0.1711358,0.96864855,1
24,10.63295604,40.87926978,6,168,10.63299532,40.87924429,17.34650491,0.0452,709,10.63301254,40.87922964,17.39350491,0.0538,0.070558146,0.9717494,1,125,10.63292969,40.87924421,17.44050491,0.0502,0.20375207,0.9651478,1,3,1357,10.63301201,40.87932699,17.31655224,0.0549,6091,10.63294146,40.8793025,17.32855224,0.0436,0.21130323,0.9614655,1,3231,10.63284523,40.87927105,17.29855224,0.0516,0.39098558,0.9268131,1,3,0.25254574,0.9613974,1
25,10.69170762,40.83012667,5,184,10.69176169,40.83015081,16.71750491,0.0408,6413,10.69170512,40.83012199,16.55150491,0.0368,0.18576679,0.9662165,1,9999,9999,9999,9999,9999,9999,0,0,2,13447,10.69171735,40.83020689,18.68355224,0.1607,3470,10.69170706,40.83007906,17.41155224,0.0753,0.46104082,0.8974068,0.9987326,6205,10.69162107,40.83006487,17.60755224,0.119,0.3750834,0.96055305,0.56119967,3,0.15699401,0.96951747,1
26,10.69565702,40.83093594,6,190,10.69572502,40.83098759,16.98050491,0.0516,2876,10.69562279,40.83094629,17.21650491,0.0601,0.31567183,0.950088,1,4573,10.69571834,40.83092079,17.25950491,0.1078,0.20555402,0.9649924,1,3,838,10.69570215,40.83091779,17.58655224,0.0692,4875,10.695637,40.83092249,17.41355224,0.0562,0.17826767,0.96433747,1,2114,10.69553679,40.83092071,17.50055224,0.0633,0.36170053,0.93562573,1,3,0.20606893,0.96604866,1
27,10.69829278,40.83148443,6,191,10.69831948,40.83146671,16.99250491,0.0522,6977,10.69827432,40.83148834,17.02850491,0.0379,0.14558534,0.9688299,1,4575,10.69823605,40.83148517,17.14250491,0.0376,0.16801809,0.9678354,1,3,2215,10.69828732,40.83151806,17.67955224,0.0936,3554,10.69836219,40.83148791,17.54455224,0.0736,0.23102261,0.95939416,1,2116,10.6982773,40.83146039,17.61655224,0.0999,0.20055541,0.96241283,1,3,0.09345751,0.97232336,1
28,10.65123136,40.89492808,6,198,10.65127043,40.89495023,17.08050491,0.0427,11505,10.65124652,40.89492924,16.91950491,0.0388,0.09971699,0.9708849,1,10000,10.65120566,40.89492041,16.91050491,0.0551,0.15967688,0.968363,1,3,7177,10.65129961,40.89494245,16.92455224,0.0807,6200,10.65127656,40.89488171,17.18855224,0.0812,0.22748283,0.9597875,1,6992,10.6510894,40.89494443,17.21555224,0.0681,0.55307806,0.8295505,0.9998806,3,0.063929215,0.97309434,1
29,10.7007611,40.83401425,4,201,10.70082943,40.83401423,16.19850491,0.0324,7272,10.70077134,40.83398975,16.09550491,0.0317,0.18111213,0.96656317,1,9999,9999,9999,9999,9999,9999,0,0,2,1444,10.70077079,40.83403467,16.28955224,0.0432,9999,9999,9999,9999,9999,9999,0,0,2163,10.70067285,40.83401836,16.07555224,0.0366,0.2731528,0.9538163,1,2,0.23149219,0.9636929,1
30,10.72071313,40.8506539,6,203,10.72078176,40.8506804,16.47750491,0.0316,5985,10.72071125,40.85063242,16.49450491,0.0341,0.2582658,0.95899594,1,5300,10.72069105,40.85065272,16.28450491,0.0293,0.15159275,0.96884125,1,3,1027,10.72073281,40.8506663,16.80855224,0.053,1437,10.72071788,40.85062632,16.90055224,0.0463,0.14955993,0.966306,1,1464,10.72064405,40.85066526,16.81555224,0.0533,0.23164769,0.9617642,0.93593925,3,0.08159522,0.9726705,1
31,10.70149725,40.85271385,6,213,10.7015443,40.85277795,16.11350491,0.0466,6708,10.70152511,40.85272536,16.07850491,0.0459,0.19640297,0.96537733,1,1166,10.70147116,40.8527344,15.72450491,0.0274,0.18384619,0.966734,1,3,6445,10.70155097,40.8526576,16.27955224,0.0739,4913,10.70148298,40.85266185,16.25155224,0.0948,0.1857692,0.9637458,1,3576,10.70140897,40.85272594,15.97355224,0.034,0.37857193,0.9307613,1,3,0.24721909,0.96201015,1
32,10.71356912,40.83671884,6,221,10.71366692,40.83673874,15.87350491,0.0271,1083,10.71359901,40.83669173,15.76650491,0.0256,0.25070456,0.9599314,1,6689,10.71359535,40.83671332,15.88350491,0.0261,0.102682695,0.97110415,1,3,11896,10.71350066,40.83672642,17.83855224,0.1134,9057,10.7135117,40.83673584,18.16855224,0.123,0.04532317,0.9808805,0.63468933,1423,10.71354106,40.836707,16.13355224,0.0476,0.12872988,0.98251003,0.5284107,3,0.28116956,0.9576935,1
33,10.68047833,40.90472662,5,228,10.68053313,40.90471985,16.29850491,0.0339,9999,9999,9999,9999,9999,9999,0,0,1108,10.6804428,40.90469563,16.29550491,0.0341,0.26078492,0.95912796,1,2,6526,10.68050369,40.90476107,16.41855224,0.0492,4909,10.68047397,40.90473521,16.51355224,0.0517,0.12331232,0.9677334,1,2236,10.68042842,40.90474022,16.61555224,0.0628,0.16682278,0.9651165,1,3,0.14569871,0.9811094,0.6256246
34,10.71413919,40.88731086,5,232,10.71415145,40.88735291,16.55850491,0.0364,3189,10.71410393,40.88731432,16.50250491,0.0362,0.18980558,0.96590567,1,10141,10.71412898,40.88716247,18.29550491,0.1221,0.616132,0.7699479,1,3,4452,10.71416439,40.88735558,17.03855224,0.038,974,10.71413614,40.88733472,16.95255224,0.0569,0.107474245,0.96843916,1,9999,9999,9999,9999,9999,9999,0,0,2,0.25414965,0.96120846,1
35,10.6922825,40.90387914,5,270,10.69230812,40.90387777,16.66150491,0.0318,4641,10.69230253,40.90384043,16.67150491,0.041,0.13528176,0.98399,0.51494974,3044,10.69227212,40.90383274,16.71250491,0.0308,0.13102673,0.96991944,1,3,5206,10.69234117,40.90390095,17.03755224,0.055,9999,9999,9999,9999,9999,9999,0,0,2313,10.69220033,40.903915,17.07255224,0.058,0.3865368,0.92826605,1,2,0.21721214,0.9650684,1
36,10.69273489,40.90612881,6,271,10.69282152,40.90613305,17.32750491,0.0555,1178,10.69269626,40.90608559,17.36250491,0.0525,0.38123912,0.9346676,1,3049,10.69267897,40.90610359,17.30650491,0.0549,0.21842428,0.9638219,1,3,5777,10.69279938,40.90620711,17.69155224,0.0731,2232,10.69271898,40.90609633,17.98055224,0.0999,0.45486382,0.9005033,1,3687,10.69269422,40.9061472,17.83155224,0.0599,0.17749189,0.9643352,1,3,0.15475938,0.96964586,1
37,10.69446488,40.90276039,6,272,10.69450768,40.90278274,16.51750491,0.0217,3019,10.69446132,40.90273223,16.65550491,0.0209,0.22130647,0.96313727,1,3048,10.69442053,40.90273682,16.49950491,0.032,0.1892915,0.96632314,1,3,4427,10.69456072,40.90279111,16.76855224,0.0316,3642,10.69444118,40.90277417,17.01855224,0.0396,0.33093092,0.9432936,1,3693,10.69439787,40.90274528,16.95355224,0.0418,0.31105658,0.9473222,1,3,0.07113293,0.9729347,1
38,10.69678936,40.90538994,6,273,10.69681405,40.90541038,16.69450491,0.026,1181,10.69677272,40.90536374,16.71550491,0.0271,0.2020826,0.9649014,1,3052,10.69674756,40.90539541,16.67550491,0.0235,0.12825541,0.97005016,1,3,1086,10.6968644,40.90540208,16.99955224,0.0624,2234,10.6968035,40.90539584,17.03155224,0.0461,0.16721559,0.9651491,1,988,10.69673395,40.90537217,17.08955224,0.0438,0.2886724,0.95135546,1,3,0.061240967,0.97314936,1
39,10.69486065,40.91502725,5,279,10.69478871,40.91497114,18.60450491,0.1382,10248,10.69481602,40.91501315,18.27750491,0.1121,0.16849977,0.96744245,1,9275,10.69484039,40.91509298,18.32950491,0.081,0.37745765,0.93644404,1,3,9494,10.6949612,40.9150062,18.08555224,0.0901,9999,9999,9999,9999,9999,9999,0,0,11320,10.69485133,40.91505127,18.66655224,0.1464,0.34009513,0.9411033,1,2,0.24840494,0.9618757,1
40,10.69584656,40.91648957,6,280,10.69591198,40.91648735,15.90850491,0.0234,4695,10.6958383,40.91648397,16.05850491,0.0251,0.20080765,0.96501,1,229,10.69579491,40.91647185,15.99250491,0.0276,0.22384796,0.96329546,1,3,2540,10.69590976,40.91653353,16.04355224,0.0427,5040,10.69583773,40.91649665,16.05555224,0.0331,0.23669328,0.9587434,1,5580,10.6957867,40.91646409,16.08455224,0.0499,0.29963583,0.95027876,0.98286134,3,0.06212599,0.97313154,1
41,10.71198964,40.91113114,5,283,10.7120013,40.91115828,16.11150491,0.0299,238,10.71195134,40.91110532,15.94550491,0.0223,0.23414627,0.96181744,1,1887,10.71191733,40.91112209,15.82250491,0.0201,0.16425182,0.968078,1,3,11972,10.71222369,40.91111871,18.11855224,0.1296,12369,10.71182155,40.91114872,17.97555224,0.1351,1.0993891,0.01698755,1,9999,9999,9999,9999,9999,9999,0,0,2,0.18041655,0.96802336,1
42,10.70270368,40.90910947,4,306,10.70270851,40.90912023,16.25750491,0.0331,3156,10.70269909,40.90908641,16.22550491,0.0327,0.12442023,0.9698906,1,9999,9999,9999,9999,9999,9999,0,0,2,6901,10.70278198,40.90911321,16.32855224,0.0471,9999,9999,9999,9999,9999,9999,0,0,5860,10.70262513,40.90911801,16.58155224,0.0584,0.42709112,0.91326183,1,2,0.04424902,0.9734406,1
43,10.69871905,40.91647941,6,310,10.69877637,40.91648442,16.22150491,0.03,3806,10.69873389,40.91645477,16.11250491,0.0397,0.15731525,0.9681523,1,1305,10.69864432,40.91645212,16.13050491,0.0354,0.3079415,0.9520272,1,3,1159,10.69877951,40.91653732,16.72255224,0.0551,3705,10.69875263,40.9164579,16.55855224,0.0479,0.29511493,0.9503405,1,5588,10.69862757,40.91648992,16.71655224,0.0518,0.37779024,0.93099904,1,3,0.11269206,0.98523664,0.5135455
44,10.63296217,40.82476,5,352,10.63300173,40.82478119,16.62450491,0.0364,5548,10.63299945,40.82471678,16.65150491,0.0259,0.23195916,0.96205074,1,5519,10.63295135,40.82472814,16.79950491,0.0411,0.15370196,0.96871954,1,3,9697,10.63295713,40.82477581,17.69455224,0.0797,106,10.63292318,40.82478013,17.62955224,0.0611,0.093783855,0.9689613,1,9999,9999,9999,9999,9999,9999,0,0,2,0.17639549,0.96829975,1
45,10.61666096,40.83535948,5,382,10.61677524,40.83528069,17.32950491,0.0387,4007,10.61670496,40.83531647,17.48950491,0.051,0.23072629,0.9621807,1,3605,10.61661679,40.83528681,17.42850491,0.0529,0.3385257,0.94605756,1,3,8228,10.61663227,40.83540823,18.70555224,0.1703,9999,9999,9999,9999,9999,9999,0,0,2558,10.61661356,40.83544038,18.14955224,0.0788,0.1264625,0.9675233,1,2,0.51066935,0.879085,1
46,10.5973647,40.8605432,5,388,10.59740657,40.86056375,17.55050491,0.059,9999,9999,9999,9999,9999,9999,0,0,363,10.59726736,40.86046737,17.83650491,0.0666,0.51385593,0.8732864,1,2,1728,10.59743835,40.86060004,18.24555224,0.1124,1088,10.59746674,40.86058939,18.09055224,0.1058,0.08628338,0.96921414,1,345,10.59727222,40.8605231,18.18255224,0.0663,0.5545444,0.82809347,1,3,0.24983945,0.9617115,1
47,10.62479556,40.82688073,5,403,10.62487814,40.82688681,17.37250491,0.0736,15,10.62484877,40.82688301,17.17650491,0.044,0.081167296,0.9714719,1,92,10.62478857,40.8268882,17.14650491,0.0338,0.20433614,0.96509767,1,3,1237,10.62480329,40.82690752,18.41255224,0.1262,8135,10.62470198,40.82684339,18.08455224,0.1152,0.35980967,0.93624425,1,9999,9999,9999,9999,9999,9999,0,0,2,0.23694946,0.9631297,1
48,10.59998672,40.87322466,5,408,10.60008747,40.87318748,17.22650491,0.0649,9999,9999,9999,9999,9999,9999,0,0,5092,10.59992406,40.87316085,17.31850491,0.0471,0.45504403,0.9082962,0.99349105,2,3232,10.60005107,40.87330834,17.55255224,0.0562,1549,10.5999433,40.87324352,17.83355224,0.0924,0.37485757,0.9319935,1,1567,10.59990866,40.87327358,18.07755224,0.1113,0.2411287,0.9581446,1,3,0.37803063,0.93822664,1
49,10.60101056,40.87368343,6,409,10.60107435,40.87368136,16.94750491,0.0508,5448,10.6010643,40.87366029,16.90650491,0.0472,0.08063478,0.9714868,1,2041,10.60097107,40.87366381,17.05950491,0.0481,0.26865497,0.9580948,1,3,394,10.6011528,40.87369708,17.66355224,0.0858,4360,10.60092324,40.87369223,17.61355224,0.0756,0.6251416,0.7414365,1,3942,10.6008776,40.8737058,17.85555224,0.0842,0.43852726,0.9082338,1,3,0.17785105,0.97544485,0.76645696
50,10.60429201,40.86801167,6,410,10.60433265,40.86799241,17.56450491,0.0732,3992,10.60424377,40.86790121,17.90050491,0.0884,0.40785,0.9261817,1,10532,10.60440104,40.86802033,18.47650491,0.1236,0.40546632,0.9287541,0.9855149,3,8645,10.6043711,40.86815064,17.88655224,0.0906,10832,10.60416966,40.86796949,18.70855224,0.1531,0.85207176,0.26082143,1,9692,10.60423384,40.86803591,18.33855224,0.0981,0.13212559,0.9672345,1,3,0.3439233,0.9465673,1
51,10.64957289,40.80354019,4,417,10.64972102,40.80346945,17.82850491,0.0801,9999,9999,9999,9999,9999,9999,0,0,7450,10.64960434,40.80343574,17.90650491,0.0638,0.34032983,0.9456656,1,2,447,10.64953642,40.80362028,18.41455224,0.0846,9999,9999,9999,9999,9999,9999,0,0,8528,10.64942978,40.80363527,17.85155224,0.0905,0.29556563,0.9501773,1,2,0.79824317,0.40884024,1
52,10.62658936,40.83209714,5,427,10.62662452,40.83212959,16.61350491,0.0366,524,10.62657276,40.83208129,16.80150491,0.0537,0.2238563,0.96288455,1,551,10.62655369,40.83207253,16.66950491,0.041,0.17037475,0.96767986,1,3,8244,10.62668363,40.83208734,17.84055224,0.0839,9999,9999,9999,9999,9999,9999,0,0,88,10.62650648,40.83211229,17.04355224,0.0679,0.49082097,0.8795858,1,2,0.036526736,0.97354114,1
53,10.61145287,40.85607356,4,435,10.61148052,40.85609268,17.49550491,0.0549,9999,9999,9999,9999,9999,9999,0,0,4023,10.61144822,40.85598604,17.64650491,0.0582,0.39384934,0.9315758,1,2,3238,10.61148909,40.85604959,18.40555224,0.0914,9999,9999,9999,9999,9999,9999,0,0,8407,10.61139363,40.85616592,18.28955224,0.1109,0.49289435,0.87822914,1,2,0.25406834,0.96121806,1
54,10.64089494,40.81604936,5,442,10.64097569,40.81603695,16.85850491,0.0439,4165,10.64089337,40.81598412,16.83550491,0.0256,0.29406512,0.9538511,1,4133,10.64087502,40.81600863,16.78550491,0.0443,0.16228144,0.96820205,1,3,8246,10.64093755,40.81609991,18.30955224,0.0966,9999,9999,9999,9999,9999,9999,0,0,9333,10.64081281,40.81607771,18.65255224,0.0898,0.3491273,0.93890935,1,2,0.30379066,0.9542129,1
55,10.64380253,40.81652085,5,444,10.6438851,40.81653238,17.64750491,0.0388,4167,10.64376914,40.81651254,17.55550491,0.0452,0.32390636,0.9485038,1,2150,10.64382175,40.81648741,17.40950491,0.0432,0.12702538,0.97010714,1,3,10115,10.64381775,40.81657722,18.66855224,0.1032,9999,9999,9999,9999,9999,9999,0,0,10917,10.64374171,40.81648462,18.53855224,0.106,0.39249054,0.9263117,1,2,0.14385234,0.97023934,1
56,10.62439587,40.85027073,5,456,10.62442959,40.85030251,15.93750491,0.0291,319,10.62440813,40.85025929,15.93850491,0.0267,0.16620433,0.9675934,1,375,10.62437183,40.85027971,15.88550491,0.0254,0.12813982,0.9700556,1,3,9718,10.62446009,40.85022954,18.32355224,0.1604,8540,10.62431703,40.85029236,18.25455224,0.1096,0.45045412,0.9027166,1,9999,9999,9999,9999,9999,9999,0,0,2,0.080874905,0.9726899,1
57,10.63125784,40.83935675,5,470,10.63127064,40.83935071,16.64250491,0.0387,2224,10.63125783,40.83933747,16.55750491,0.033,0.05906853,0.9720038,1,5512,10.63121891,40.83933089,16.51050491,0.0417,0.13227615,0.96985936,1,3,501,10.63132048,40.83937847,17.40055224,0.0795,2593,10.63121261,40.83936913,17.14855224,0.0546,0.2957088,0.9502369,1,9999,9999,9999,9999,9999,9999,0,0,2,0.13164121,0.97084045,1
58,10.63888706,40.83436002,6,471,10.63894207,40.83434102,17.05650491,0.0416,9931,10.63896416,40.83431511,18.51250491,0.129,0.11099827,0.970462,1,5595,10.63888796,40.83440419,17.14250491,0.069,0.32649356,0.9485535,1,3,511,10.63889306,40.83441234,17.22355224,0.042,3167,10.63885833,40.8343324,16.95155224,0.0293,0.30293256,0.9489432,1,3139,10.63877679,40.83435504,16.91455224,0.0296,0.2765243,0.95330334,1,3,0.24611494,0.96213436,1
59,10.63985327,40.83336915,6,472,10.63993989,40.8333808,17.14050491,0.0526,5598,10.63995763,40.83328834,17.34350491,0.0435,0.33634505,0.94593817,1,1658,10.6398977,40.83332142,17.09650491,0.0522,0.14691406,0.9691037,1,3,4649,10.63985437,40.8333793,17.84055224,0.0693,6924,10.63982776,40.83339088,17.77155224,0.0999,0.08361416,0.9692987,0.9999957,3140,10.63964228,40.83345415,18.15755224,0.1073,0.5958026,0.78168994,1,3,0.5112933,0.8786608,1
60,10.6302378,40.84418031,6,474,10.63030544,40.84420263,17.35650491,0.0509,325,10.63029089,40.84413831,17.43950491,0.0483,0.23491801,0.96173424,1,3631,10.63024022,40.84418919,17.45650491,0.0491,0.17159332,0.96760005,0.99994504,3,557,10.63023391,40.8441899,18.41955224,0.1092,4484,10.63021787,40.84415893,18.18555224,0.0665,0.11974412,0.96790224,1,1751,10.63013846,40.84420288,18.50955224,0.1043,0.2592189,0.95581615,1,3,0.22509213,0.96432656,1
61,10.63516705,40.84576659,6,475,10.63522292,40.84579713,17.06650491,0.038,329,10.63517682,40.845759,17.27450491,0.0472,0.18602112,0.9661972,1,6637,10.63513854,40.84576013,17.03350491,0.0406,0.1790656,0.96708095,1,3,8774,10.63531418,40.84566958,18.92155224,0.1722,494,10.63510532,40.84579773,17.57155224,0.0782,0.73236316,0.5358726,1,525,10.63504452,40.84581594,17.75655224,0.1027,0.53872436,0.84294057,1,3,0.07818777,0.9841298,0.57589215
62,10.65798938,40.82151953,5,490,10.65803186,40.82152433,15.99350491,0.0248,9999,9999,9999,9999,9999,9999,0,0,762,10.65796734,40.82151344,15.98750491,0.0311,0.1800907,0.96700764,1,2,3351,10.65803235,40.8215257,16.42655224,0.0452,8696,10.65799221,40.82151683,17.83055224,0.0923,0.113920175,0.9681654,1,8638,10.6579129,40.82151801,18.52355224,0.1583,0.27099425,0.9541386,1,3,0.055897575,0.9732514,1
63,10.60732768,40.88162594,5,500,10.60743174,40.88168379,17.40150491,0.0575,9999,9999,9999,9999,9999,9999,0,0,433,10.6073521,40.88161369,17.29050491,0.0628,0.33267584,0.94729626,1,2,566,10.60738541,40.88159906,18.05455224,0.1122,1629,10.6072508,40.881583,17.71455224,0.0662,0.37091917,0.9331478,1,5188,10.6071541,40.88162735,17.88155224,0.07,0.4651487,0.8949095,1,3,0.38632786,0.935889,1
64,10.61038864,40.8852072,5,508,10.61047475,40.88518464,16.87650491,0.0486,384,10.61036502,40.88514132,16.79350491,0.0402,0.3369169,0.94581497,1,9999,9999,9999,9999,9999,9999,0,0,2,3352,10.61043781,40.88523509,17.05455224,0.0424,4411,10.61036295,40.88525271,17.16855224,0.0358,0.21339075,0.96125966,1,395,10.6102714,40.88526643,16.95855224,0.0438,0.3602903,0.9360079,1,3,0.3609427,0.9426456,1
65,10.61306273,40.88741477,6,515,10.61320278,40.88738703,17.87050491,0.1099,6618,10.61325406,40.8873107,17.84250491,0.0885,0.30819857,0.9514519,1,2226,10.61309549,40.88736991,17.91350491,0.0876,0.36962897,0.9385853,1,3,9755,10.61305891,40.88746399,18.32355224,0.1197,7278,10.61290391,40.88748816,18.17555224,0.0869,0.43072638,0.91184944,1,4475,10.61286123,40.88746881,18.17755224,0.1027,0.3281244,0.9442481,0.991818,3,0.78503376,0.44076732,1
66,10.60956949,40.865019,6,519,10.60960576,40.86503208,17.17450491,0.0512,6204,10.60961825,40.86497567,17.32350491,0.0397,0.20590325,0.96457,1,6260,10.60950713,40.86497126,17.22350491,0.0584,0.3087227,0.95188946,1,3,12591,10.60957145,40.8651013,18.57855224,0.1461,4384,10.60957339,40.86503514,18.04255224,0.0851,0.23823455,0.9585621,1,4413,10.60954096,40.86499857,18.23355224,0.1157,0.2649651,0.9550143,1,3,0.1916686,0.9672034,1
67,10.61661002,40.86699006,6,525,10.61665847,40.86698185,16.89050491,0.0302,4091,10.61666048,40.86694877,16.77250491,0.0516,0.119213656,0.97012126,1,6281,10.61656814,40.8669654,16.55050491,0.0337,0.24865346,0.96061563,1,3,1305,10.61665681,40.86700395,16.67455224,0.0504,4431,10.61660501,40.86699617,17.03655224,0.0479,0.14377625,0.96664953,1,3076,10.61651121,40.8670442,16.85355224,0.0492,0.36255318,0.93539286,1,3,0.20587233,0.9660653,1
68,10.61494301,40.86873636,6,526,10.61502738,40.86877485,17.11050491,0.0448,115,10.6149598,40.86867292,16.97950491,0.0474,0.41048554,0.92525476,1,2235,10.61489291,40.86872031,16.99450491,0.0465,0.2743891,0.95730644,1,3,5417,10.61501508,40.86877436,17.55455224,0.0533,3050,10.61490385,40.86870986,17.49455224,0.053,0.38158807,0.9299487,1,2599,10.61485901,40.86876587,17.49455224,0.0601,0.2865391,0.95170915,1,3,0.13519439,0.97067225,1
69,10.619056,40.86651472,6,528,10.61904876,40.86653966,17.46150491,0.0575,6808,10.6191519,40.86645306,17.41350491,0.0521,0.4195704,0.92192924,1,5547,10.61908334,40.86644718,17.35650491,0.0529,0.18299036,0.96679705,1,3,4667,10.61904288,40.86654883,17.94755224,0.0922,3966,10.6190274,40.86654316,18.12155224,0.1086,0.046826534,0.97017866,1,1729,10.61898171,40.8665564,18.11655224,0.0954,0.15020595,0.96620816,1,3,0.3269913,0.9500465,1
70,10.62333341,40.85810707,4,532,10.62336477,40.85802781,17.78150491,0.0887,9999,9999,9999,9999,9999,9999,0,0,346,10.62330145,40.85792748,17.33450491,0.0573,0.40022644,0.9295306,1,2,4650,10.62330712,40.85829405,17.87255224,0.11,9999,9999,9999,9999,9999,9999,0,0,3078,10.62336029,40.85817893,18.85255224,0.1561,0.43899027,0.90809363,0.9991418,2,0.9318434,0.14022927,1
71,10.62970433,40.85251628,6,535,10.62984621,40.85250836,17.98150491,0.1032,2306,10.62972372,40.85250933,17.95450491,0.1007,0.33356166,0.96007377,0.73618466,5582,10.62976747,40.85253402,17.86350491,0.0922,0.102387995,0.97111475,1,3,1853,10.6296702,40.85248253,18.27355224,0.1064,4487,10.62967491,40.85255796,18.64755224,0.1286,0.2718507,0.9540897,1,5215,10.62954348,40.85250547,18.70355224,0.1436,0.3554764,0.9372858,1,3,0.40743205,0.92931294,1
72,10.61903943,40.85887281,6,536,10.6190991,40.85888844,15.85450491,0.0288,7637,10.61904234,40.85883216,15.92150491,0.0315,0.25482127,0.9594281,1,6276,10.61903109,40.85885851,15.96650491,0.0276,0.10809539,0.9709034,1,3,5400,10.6190684,40.85888847,16.32055224,0.0517,3963,10.61903454,40.8588798,16.27555224,0.0375,0.0973329,0.96883357,1,3073,10.61896111,40.85888948,16.35155224,0.0441,0.24678019,0.95744795,1,3,0.13637717,0.970615,1
