S1_1_3_4_ID,S1_1_3_4_S1_1_3_S1_F1_RA,S1_1_3_4_S1_1_3_S1_F1_DEC,S1_1_3_4_S1_1_3_S1_F1_MAG1_1,S1_1_3_4_S1_1_3_S1_F1_ERR1_1,S1_1_3_4_S1_1_3_S1_F3_ID,S1_1_3_4_S1_1_3_S1_F3_RA,S1_1_3_4_S1_1_3_S1_F3_DEC,S1_1_3_4_S1_1_3_S1_F3_MAG1_3,S1_1_3_4_S1_1_3_S1_F3_ERR1_3,S1_1_3_4_S1_1_3_Separation_S1_F3_S1_F1,S1_1_3_4_S1_1_3_Separation_max,S1_1_3_4_S1_1_3_ncat,S1_1_3_4_S1_1_3_dist_bayesfactor,S1_1_3_4_S1_1_3_dist_post,S1_1_3_4_S1_1_3_p_single,S1_1_3_4_S1_1_3_p_any,S1_1_3_4_S1_1_3_p_i,S1_1_3_4_S1_1_3_match_flag,S1_1_3_4_S1_1_3_asn,S1_1_3_4_S1_1_3_RA,S1_1_3_4_S1_1_3_DEC,S1_1_3_4_S1_F4_ID,S1_1_3_4_S1_F4_RA,S1_1_3_4_S1_F4_DEC,S1_1_3_4_S1_F4_MAG1_4,S1_1_3_4_S1_F4_ERR1_4,S1_1_3_4_Separation_S1_F4_S1_1_3,S1_1_3_4_Separation_max,S1_1_3_4_ncat,S1_1_3_4_dist_bayesfactor,S1_1_3_4_dist_post,S1_1_3_4_p_single,S1_1_3_4_p_any,S1_1_3_4_p_i,S1_1_3_4_match_flag,S1_1_3_4_asn,S1_1_3_4_RA,S1_1_3_4_DEC,S2_1_3_4_ID,S2_1_3_4_S2_1_3_S2_F1_RA,S2_1_3_4_S2_1_3_S2_F1_DEC,S2_1_3_4_S2_1_3_S2_F1_MAG2_1,S2_1_3_4_S2_1_3_S2_F1_ERR2_1,S2_1_3_4_S2_1_3_S2_F3_ID,S2_1_3_4_S2_1_3_S2_F3_RA,S2_1_3_4_S2_1_3_S2_F3_DEC,S2_1_3_4_S2_1_3_S2_F3_MAG2_3,S2_1_3_4_S2_1_3_S2_F3_ERR2_3,S2_1_3_4_S2_1_3_Separation_S2_F3_S2_F1,S2_1_3_4_S2_1_3_Separation_max,S2_1_3_4_S2_1_3_ncat,S2_1_3_4_S2_1_3_dist_bayesfactor,S2_1_3_4_S2_1_3_dist_post,S2_1_3_4_S2_1_3_p_single,S2_1_3_4_S2_1_3_p_any,S2_1_3_4_S2_1_3_p_i,S2_1_3_4_S2_1_3_match_flag,S2_1_3_4_S2_1_3_asn,S2_1_3_4_S2_1_3_RA,S2_1_3_4_S2_1_3_DEC,S2_1_3_4_S2_F4_ID,S2_1_3_4_S2_F4_RA,S2_1_3_4_S2_F4_DEC,S2_1_3_4_S2_F4_MAG2_4,S2_1_3_4_S2_F4_ERR2_4,S2_1_3_4_Separation_S2_F4_S2_1_3,S2_1_3_4_Separation_max,S2_1_3_4_ncat,S2_1_3_4_dist_bayesfactor,S2_1_3_4_dist_post,S2_1_3_4_p_single,S2_1_3_4_p_any,S2_1_3_4_p_i,S2_1_3_4_match_flag,S2_1_3_4_asn,S2_1_3_4_RA,S2_1_3_4_DEC,Separation_S2_1_3_4_S1_1_3_4,Separation_max,ncat,dist_bayesfactor,dist_post,p_single,p_any,p_i,match_flag,total_asn,mean_RA,mean_DEC
11539,10.62334358,40.86542103,18.28250491,0.1092,11224,10.62310652,40.86539308,18.34450491,0.0969,0.65319115,0.65319115,2,10.868693,0.7114592,0.7114592,0.7114592,1.0,1,2,10.62322505,40.865407055,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.62322505,40.865407055,12077,10.62338783,40.86569638,18.04755224,0.1416,9808,10.6235331,40.86563164,18.25355224,0.1264,0.45905924,0.45905924,2,11.4547825,0.89833546,0.89833546,0.89833546,1.0,1,2,10.623460465,40.86566401,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.623460465,40.86566401,1.1253743,1.1253743,2,8.589167,0.013364063,0.013364063,0.013364063,1.0,1,4,10.623342757500001,40.865535532500004
11541,10.65472316,40.83144789,17.54650491,0.0686,10032,10.6546752,40.83141771,17.85650491,0.0608,0.16991359,0.16991359,2,11.948425,0.96734816,0.96734816,0.96734816,1.0,1,2,10.65469918,40.8314328,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.65469918,40.8314328,8788,10.65475707,40.83148911,17.93555224,0.0874,9919,10.65464958,40.83141433,17.85555224,0.0606,0.39774302,0.39774302,2,11.597383,0.924646,0.924646,0.924646,1.0,1,2,10.654703325,40.83145172,9366,10.65455456,40.83149538,18.01455224,0.0663,0.43463442,0.43463442,2,11.514032,0.9099891,0.9099891,0.9099891,1.0,1,3,10.6546537366667,40.8314662733333,0.17275232,0.17275232,2,11.9457855,0.9685429,0.9685429,0.9685429,1.0,1,5,10.65467645833335,40.83144953666665
11542,10.64427744,40.8474914,18.19750491,0.1051,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.64427744,40.8474914,11894,10.64413573,40.84755619,18.19350491,0.0798,0.4509196,0.4509196,2,11.474888,0.90968794,0.90968794,0.90968794,1.0,1,2,10.644206585,40.847523795,8868,10.64417929,40.84802525,17.44655224,0.0969,7738,10.64406272,40.84801361,17.13555224,0.0599,0.32019836,0.32019836,2,11.748497,0.9455852,0.9455852,0.9455852,1.0,1,2,10.644121005,40.84801943,9832,10.64433485,40.84768607,17.81255224,0.1029,1.3339256,1.3339256,2,7.197008,0.00048697382,0.00048697382,0.00048697382,1.0,1,3,10.6441922866667,40.84790831,1.3848015,1.3848015,2,6.8215666,0.00023124965,0.00023124965,0.00023124965,1.0,1,5,10.64419943583335,40.847716052500004
11547,10.62769208,40.87273628,17.46950491,0.0432,11250,10.62772666,40.8727105,17.84350491,0.0665,0.13219091,0.13219091,2,11.979359,0.9695245,0.9695245,0.9695245,1.0,1,2,10.62770937,40.87272339,8632,10.6277179,40.87269106,17.58950491,0.0757,0.118681714,0.118681714,2,11.988558,0.9704765,0.9704765,0.9704765,1.0,1,3,10.6277122133333,40.8727126133333,8885,10.62777653,40.87287285,17.59355224,0.0682,10576,10.62765885,40.87279512,18.00055224,0.0995,0.4253541,0.4253541,2,11.535695,0.9141327,0.9141327,0.9141327,1.0,1,2,10.62771769,40.872833985,9340,10.62762145,40.87286635,17.35355224,0.0657,0.28672436,0.28672436,2,11.803642,0.95167863,0.95167863,0.95167863,1.0,1,3,10.62768561,40.8728447733333,0.48125604,0.48125604,2,11.398129,0.8971677,0.8971677,0.8971677,1.0,1,6,10.62769891166665,40.8727786933333
11550,10.6567159,40.84300066,18.20250491,0.1071,8002,10.65669686,40.84331651,16.84350491,0.0578,1.1382418,1.1382418,2,8.510106,0.010682947,0.010682947,0.010682947,1.0,1,2,10.65670638,40.843158585,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.65670638,40.843158585,7115,10.65666644,40.84326194,16.90855224,0.0519,7165,10.65658901,40.84325722,16.78655224,0.0544,0.21155678,0.21155678,2,11.905307,0.9614406,0.9614406,0.9614406,1.0,1,2,10.656627725,40.84325958,7464,10.65653635,40.84322755,16.97655224,0.0517,0.27426788,0.27426788,2,11.82261,0.9536479,0.9536479,0.9536479,1.0,1,3,10.6565972666667,40.8432489033333,0.4404816,0.4404816,2,11.500143,0.9169065,0.9169065,0.9169065,1.0,1,5,10.65665182333335,40.843203744166644
11551,10.65716698,40.84237623,18.05250491,0.0856,7212,10.65712604,40.84247073,16.49050491,0.0443,0.35800526,0.35800526,2,11.6789,0.9409247,0.9409247,0.9409247,1.0,1,2,10.65714651,40.84242348,793,10.65706407,40.84246663,16.31550491,0.0325,0.27301994,0.27301994,2,11.824464,0.9574975,0.9574975,0.9574975,1.0,1,3,10.65711903,40.8424378633333,7116,10.65707687,40.84254586,16.77055224,0.0264,7166,10.65707056,40.84248903,16.62055224,0.0386,0.20530848,0.20530848,2,11.912376,0.96203965,0.96203965,0.96203965,1.0,1,2,10.657073715,40.842517445,7677,10.65693522,40.84249892,16.80655224,0.0302,0.3830327,0.3830327,2,11.628558,0.9293803,0.9293803,0.9293803,1.0,1,3,10.65702755,40.84251127,0.36318898,0.36318898,2,11.668752,0.9420935,0.9420935,0.9420935,1.0,1,6,10.65707329,40.84247456666665
11552,10.65834996,40.84169921,17.89650491,0.131,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.65834996,40.84169921,7500,10.65847436,40.84162902,17.16850491,0.0844,0.42265174,0.42265174,2,11.541916,0.9215914,0.9215914,0.9215914,1.0,1,2,10.65841216,40.841664115,7720,10.65842587,40.84160552,17.08255224,0.0728,5812,10.65840125,40.84162496,17.22755224,0.0768,0.0969212,0.0969212,2,12.001292,0.96884865,0.96884865,0.96884865,1.0,1,2,10.65841356,40.84161524,7180,10.65830465,40.84164774,17.28155224,0.0919,0.31885496,0.31885496,2,11.750828,0.9457689,0.9457689,0.9457689,1.0,1,3,10.6583772566667,40.8416260733333,0.16670744,0.16670744,2,11.951355,0.9689313,0.9689313,0.9689313,1.0,1,5,10.65839470833335,40.84164509416665
11553,10.65862635,40.84117817,17.47050491,0.087,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.65862635,40.84117817,796,10.65909245,40.84112141,16.60250491,0.0562,1.2857603,1.2857603,2,7.5394983,0.0011674813,0.0011674813,0.0011674813,1.0,1,2,10.6588594,40.84114979,8300,10.65873658,40.84113832,18.04755224,0.1341,9932,10.6583923,40.84115495,17.76955224,0.0988,0.9395532,0.9395532,2,9.630678,0.11698561,0.11698561,0.11698561,1.0,1,2,10.65856444,40.841146635,9382,10.65844871,40.84114698,18.09855224,0.1528,0.3151922,0.3151922,2,11.757131,0.9465086,0.9465086,0.9465086,1.0,1,3,10.6585258633333,40.84114675,0.9084504,0.9084504,2,9.786694,0.1759075,0.1759075,0.1759075,1.0,1,5,10.65869263166665,40.841148270000005
11568,10.64328102,40.86883155,18.09750491,0.1453,5683,10.64300547,40.86890028,16.80350491,0.0744,0.7898969,0.7898969,2,10.333213,0.41811687,0.41811687,0.42103675,0.9880819,1,2,10.643143245,40.868865915,6883,10.64301067,40.86888518,16.47150491,0.0508,0.36751905,0.36751905,2,11.660164,0.9391432,0.9391432,0.9391432,1.0,1,3,10.6430990533333,40.8688723366667,7633,10.64305704,40.86897109,17.16255224,0.088,7469,10.64303355,40.86895581,17.08155224,0.074,0.084351785,0.084351785,2,12.007477,0.9692756,0.9692756,0.9692768,0.99995905,1,2,10.643045295,40.86896345,13248,10.6430927,40.86886562,18.05655224,0.1722,0.3750881,0.3750881,2,11.644907,0.93181133,0.93181133,0.93181133,1.0,1,3,10.6430610966667,40.86893084,0.23459494,0.23459494,2,11.877407,0.96337533,0.96337533,0.96337533,1.0,1,6,10.643080075,40.868901588333344
11569,10.64444062,40.86876085,17.97950491,0.0945,12008,10.64442632,40.86871394,18.28350491,0.1144,0.173305,0.173305,2,11.945266,0.9671176,0.9671176,0.9677146,0.98123777,1,2,10.64443347,40.868737395,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.64443347,40.868737395,7634,10.64447595,40.86867941,17.94755224,0.0868,6949,10.64449293,40.86863678,18.19055224,0.1148,0.16027863,0.16027863,2,11.957061,0.96562356,0.96562356,0.96562356,1.0,1,2,10.64448444,40.868658095,5311,10.64427117,40.8686669,17.96755224,0.1258,0.5814626,0.5814626,2,11.109075,0.79916024,0.79916024,0.79916024,1.0,1,3,10.64441335,40.86866103,0.2803175,0.2803175,2,11.813503,0.95781446,0.95781446,0.95781446,1.0,1,5,10.64442341,40.8686992125
11571,10.6742024,40.83365487,17.77550491,0.0978,10081,10.67425021,40.83357851,17.65050491,0.092,0.30418143,0.30418143,2,11.775642,0.95215714,0.95215714,0.95215714,1.0,1,2,10.674226305,40.83361669,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.674226305,40.83361669,10378,10.67413612,40.8335896,17.94555224,0.1168,11868,10.67398664,40.83357788,17.81755224,0.1115,0.40933433,0.40933433,2,11.57199,0.9204696,0.9204696,0.9204696,1.0,1,2,10.67406138,40.83358374,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.67406138,40.83358374,0.46462038,0.46462038,2,11.44084,0.90589297,0.90589297,0.90589297,1.0,1,4,10.6741438425,40.833600215000004
11577,10.66896351,40.84207134,17.78350491,0.0921,7227,10.66897672,40.84205229,16.35550491,0.0344,0.077443846,0.077443846,2,12.01051,0.971574,0.971574,0.971574,1.0,1,2,10.668970115,40.842061815,7517,10.6689245,40.84206172,16.46750491,0.0344,0.124230854,0.124230854,2,11.984899,0.97023416,0.97023416,0.97023416,1.0,1,3,10.66895491,40.8420617833333,2817,10.66906075,40.84202111,16.60555224,0.0504,7400,10.6689717,40.84203055,16.61055224,0.0489,0.24489322,0.24489322,2,11.864004,0.95775604,0.95775604,0.95775604,1.0,1,2,10.669016225,40.84202583,1251,10.66885742,40.84204936,16.37655224,0.0471,0.44071564,0.44071564,2,11.499583,0.9072266,0.9072266,0.9072266,1.0,1,3,10.66896329,40.8420336733333,0.103737645,0.103737645,2,11.99758,0.97198033,0.97198033,0.97198033,1.0,1,6,10.6689591,40.8420477283333
11579,10.6710936,40.84155556,17.90950491,0.0974,8288,10.67087249,40.84193569,16.05250491,0.0385,1.4951029,1.4951029,2,5.9593363,3.04e-05,3.04e-05,3.04e-05,1.0,1,2,10.670983045,40.841745625,5782,10.67084799,40.84193157,16.04650491,0.0237,0.76379883,0.76379883,2,10.4432745,0.48361945,0.48361945,0.48361945,1.0,1,3,10.6709380266667,40.8418076066667,7796,10.67087415,40.84198874,16.56855224,0.0468,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.67087415,40.84198874,4706,10.67081041,40.841933,16.18655224,0.0357,0.26533124,0.26533124,2,11.835699,0.95496213,0.95496213,0.95496213,1.0,1,2,10.67084228,40.84196087,0.6102646,0.6102646,2,11.015908,0.7834772,0.7834772,0.7834772,1.0,1,5,10.67089015333335,40.84188423833335
11586,10.63969176,40.89429167,18.23250491,0.1003,5694,10.63970379,40.8941529,18.60650491,0.1383,0.5006435,0.5006435,2,11.3464575,0.88106704,0.88106704,0.88106704,1.0,1,2,10.639697775,40.894222285,12020,10.63944599,40.89394588,18.49150491,0.1103,1.2081478,1.2081478,2,8.064881,0.0039033932,0.0039033932,0.0039033932,1.0,1,3,10.6396138466667,40.89413015,11402,10.63949925,40.89447084,18.26655224,0.1382,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.63949925,40.89447084,2703,10.63948684,40.89421394,18.13355224,0.0843,0.9254564,0.9254564,2,9.702041,0.13484727,0.13484727,0.13484727,1.0,1,2,10.639493045,40.89434239,0.831783,0.831783,2,10.148839,0.32949844,0.32949844,0.32949844,1.0,1,5,10.63955344583335,40.89423627
11589,10.6828808,40.83911332,17.73650491,0.1228,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.6828808,40.83911332,8302,10.68301051,40.83949439,16.19150491,0.0426,1.4166088,1.4166088,2,6.5797043,0.00012820584,0.00012820584,0.00012820584,1.0,1,2,10.682945655,40.839303855,6344,10.68305432,40.83948641,16.36755224,0.0477,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.68305432,40.83948641,7007,10.6829203,40.83950569,16.25155224,0.046,0.371552,0.371552,2,11.652073,0.9328524,0.9328524,0.9328524,1.0,1,2,10.68298731,40.83949605,0.7011414,0.7011414,2,10.692423,0.63209,0.63209,0.63209,1.0,1,4,10.6829664825,40.8393999525
11598,10.6631806,40.8914824,17.45650491,0.0674,11514,10.6632858,40.89139159,17.41150491,0.0759,0.43455523,0.43455523,2,11.514219,0.91597384,0.91597384,0.91597384,1.0,1,2,10.6632332,40.891436995,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.6632332,40.891436995,8094,10.66345979,40.89155357,17.11555224,0.0785,13140,10.66336597,40.89139898,18.35455224,0.2062,0.61229837,0.61229837,2,11.009159,0.76001793,0.76001793,0.76001793,1.0,1,2,10.66341288,40.891476275,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.66341288,40.891476275,0.5090216,0.5090216,2,11.323497,0.8801968,0.8801968,0.8801968,1.0,1,4,10.66332304,40.891456635
11600,10.70093014,40.83798144,17.97750491,0.0791,4585,10.70092166,40.83791707,17.73350491,0.0815,0.23288015,0.23288015,2,11.879583,0.9619529,0.9619529,0.9619529,1.0,1,2,10.7009259,40.837949255,7277,10.70091083,40.83801409,17.85550491,0.0753,0.23698746,0.23698746,2,11.874345,0.9619336,0.9619336,0.9619336,1.0,1,3,10.7009208766667,40.8379708666667,11510,10.70085388,40.83812231,17.95955224,0.1033,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.70085388,40.83812231,10648,10.70077402,40.83801941,17.98455224,0.0849,0.42957607,0.42957607,2,11.525898,0.9122021,0.9122021,0.9122021,1.0,1,2,10.70081395,40.83807086,0.46302944,0.46302944,2,11.444846,0.90667635,0.90667635,0.90667635,1.0,1,5,10.70086741333335,40.838020863333355
11604,10.71085216,40.85465467,18.79950491,0.1713,1123,10.71082507,40.85452875,18.52750491,0.1753,0.45927438,0.45927438,2,11.4542465,0.90471673,0.90471673,0.90471673,1.0,1,2,10.710838615,40.85459171,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.710838615,40.85459171,12264,10.71084847,40.85448122,18.63055224,0.1635,11275,10.71082864,40.85452233,18.64755224,0.1393,0.1575385,0.1575385,2,11.959425,0.9658038,0.9658038,0.9658038,1.0,1,2,10.710838555,40.854501775,8190,10.71062523,40.85443343,18.79755224,0.1557,0.63083214,0.63083214,2,10.946621,0.7324305,0.7324305,0.7324305,1.0,1,3,10.7107674466667,40.8544789933333,0.44967866,0.44967866,2,11.4779215,0.91292393,0.91292393,0.91292393,1.0,1,5,10.71080303083335,40.854535351666655
11613,10.6822264,40.8968417,17.90750491,0.0828,7268,10.68227939,40.89670815,18.10650491,0.1002,0.50193834,0.50193834,2,11.342934,0.8802142,0.8802142,0.8802142,1.0,1,2,10.682252895,40.896774925,8312,10.68218557,40.89681484,17.84950491,0.08,0.23283485,0.23283485,2,11.879641,0.9623776,0.9623776,0.9623776,1.0,1,3,10.6822304533333,40.89678823,2299,10.68224498,40.89690103,18.33855224,0.1494,5541,10.68224402,40.89683861,18.39055224,0.1144,0.22472718,0.22472718,2,11.889709,0.960087,0.960087,0.960087,1.0,1,2,10.6822445,40.89686982,7240,10.68209518,40.89685498,18.15155224,0.1073,0.40982684,0.40982684,2,11.570895,0.92015344,0.92015344,0.92015344,1.0,1,3,10.6821947266667,40.8968648733333,0.2925428,0.2925428,2,11.794494,0.95601,0.95601,0.95601,1.0,1,6,10.682212589999999,40.89682655166665
11645,10.63527806,40.82915342,16.95950491,0.0683,10712,10.63493365,40.82936238,17.99650491,0.092,1.2025161,1.2025161,2,8.101732,0.0041990783,0.0041990783,0.0041990783,1.0,1,2,10.635105855,40.8292579,9787,10.63490911,40.82941271,18.06850491,0.0995,0.7731888,0.7731888,2,10.4041,0.4611417,0.4611417,0.4611417,1.0,1,3,10.6350402733333,40.8293095033333,12042,10.6351972,40.82925399,18.62755224,0.1678,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.6351972,40.82925399,8096,10.63533223,40.82902359,18.06655224,0.099,0.9073379,0.9073379,2,9.792176,0.1609446,0.1609446,0.1609446,1.0,1,2,10.635264715,40.82913879,0.8668756,0.8668756,2,9.987036,0.25293508,0.25293508,0.25293508,1.0,1,5,10.63515249416665,40.82922414666665
11650,10.62646646,40.85687082,17.55850491,0.0496,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.62646646,40.85687082,11527,10.62640588,40.85680887,17.44950491,0.0508,0.27739224,0.27739224,2,11.817931,0.9568811,0.9568811,0.9568811,1.0,1,2,10.62643617,40.856839845,8758,10.62646227,40.85690506,18.04855224,0.1279,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.62646227,40.85690506,9771,10.62636365,40.85686682,17.72055224,0.0726,0.3017584,0.3017584,2,11.779628,0.94907135,0.94907135,0.94907135,1.0,1,2,10.62641296,40.85688594,0.17756869,0.17756869,2,11.941205,0.96822,0.96822,0.96822,1.0,1,4,10.626424565,40.856862892500004
11655,10.65078422,40.83199338,18.64050491,0.132,674,10.65062616,40.8320912,16.50950491,0.026,0.5562111,0.5562111,2,11.187053,0.8369259,0.8369259,0.8369259,1.0,1,2,10.65070519,40.83204229,11553,10.65063805,40.83207758,18.02150491,0.0681,0.22267778,0.22267778,2,11.892199,0.96341074,0.96341074,0.96341074,1.0,1,3,10.65068281,40.8320540533333,5445,10.65062044,40.83216834,17.25855224,0.0479,4593,10.65054587,40.83214472,17.12255224,0.0377,0.2201988,0.2201988,2,11.895179,0.96056676,0.96056676,0.96811455,0.80228883,1,2,10.650583155,40.83215653,3227,10.65046962,40.8321665,17.17755224,0.0478,0.31132945,0.31132945,2,11.7637005,0.9472692,0.9472692,0.9472692,1.0,1,3,10.65054531,40.8321598533333,0.5341753,0.5341753,2,11.252272,0.86179674,0.86179674,0.86179674,1.0,1,6,10.650614059999999,40.8321069533333
11659,10.6307674,40.87113106,17.31550491,0.0828,11055,10.6306742,40.8711016,18.13050491,0.1011,0.2749891,0.2749891,2,11.821534,0.9567473,0.9567473,0.9567473,1.0,1,2,10.6307208,40.87111633,5624,10.63076563,40.87107718,17.84550491,0.0772,0.18643388,0.18643388,2,11.9324465,0.9665409,0.9665409,0.9665409,1.0,1,3,10.6307357433333,40.87110328,2800,10.63054986,40.87111119,17.87555224,0.0968,4004,10.63061525,40.87113313,18.04255224,0.1163,0.19474478,0.19474478,2,11.923847,0.96299255,0.96299255,0.96299255,1.0,1,2,10.630582555,40.87112216,124,10.63045659,40.87115832,17.88655224,0.1308,0.36678693,0.36678693,2,11.661623,0.93421674,0.93421674,0.93421674,1.0,1,3,10.6305405666667,40.8711342133333,0.5428663,0.5428663,2,11.226864,0.8546801,0.8546801,0.85784394,0.974621,1,6,10.630638155,40.87111874666665
11660,10.64785898,40.84988573,18.57350491,0.1415,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.64785898,40.84988573,5646,10.64792327,40.84983526,17.73750491,0.1081,0.25231248,0.25231248,2,11.8539915,0.96017987,0.96017987,0.96017987,1.0,1,2,10.647891125,40.849860495,8909,10.64822045,40.85002324,18.22355224,0.1315,7963,10.64806283,40.85004868,18.71955224,0.2093,0.4388813,0.4388813,2,11.5039625,0.9082211,0.9082211,0.9082246,0.9999586,1,2,10.64814164,40.85003596,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.64814164,40.85003596,0.92972493,0.92972493,2,9.680546,0.1432274,0.1432274,0.1432274,1.0,1,4,10.6480163825,40.8499482275
11662,10.67882588,40.80956716,18.67150491,0.1347,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.67882588,40.80956716,4413,10.67859525,40.80989096,16.94850491,0.046,1.3242799,1.3242799,2,7.2666044,0.00062315026,0.00062315026,0.00062315026,1.0,1,2,10.678710565,40.80972906,676,10.67854703,40.80996768,17.94155224,0.0719,12816,10.67852166,40.8101264,18.90055224,0.2139,0.57555836,0.57555836,2,11.127618,0.8062054,0.8062054,0.8062054,1.0,1,2,10.678534345,40.81004704,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.678534345,40.81004704,1.2413524,1.2413524,2,7.8441114,0.002430353,0.002430353,0.002430353,1.0,1,4,10.678622455,40.80988805
11665,10.63462665,40.87336109,18.22450491,0.1119,5128,10.63456934,40.87322372,17.41950491,0.0373,0.51855594,0.51855594,2,11.296904,0.8685812,0.8685812,0.8685812,1.0,1,2,10.634597995,40.873292405,6865,10.63446728,40.87326019,17.36150491,0.0456,0.37425125,0.37425125,2,11.646609,0.9373348,0.9373348,0.95476836,0.7086187,1,3,10.6345544233333,40.8732816666667,4759,10.63446891,40.87333012,17.74555224,0.0971,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.63446891,40.87333012,542,10.63440602,40.87334185,17.67155224,0.0905,0.17632836,0.17632836,2,11.942397,0.9644236,0.9644236,0.9644236,1.0,1,2,10.634437465,40.873335985,0.3736367,0.3736367,2,11.647857,0.93941224,0.93941224,0.93941224,1.0,1,5,10.63449594416665,40.87330882583335
11669,10.64700408,40.86215353,17.12850491,0.0562,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.64700408,40.86215353,11079,10.64686502,40.86219769,17.19050491,0.0355,0.41063106,0.41063106,2,11.569104,0.92599744,0.92599744,0.92599744,1.0,1,2,10.64693455,40.86217561,6716,10.64701355,40.8622128,17.24755224,0.0674,13128,10.64688193,40.86226132,17.69055224,0.1073,0.39865577,0.39865577,2,11.595409,0.92432886,0.92432886,0.92432886,1.0,1,2,10.64694774,40.86223706,13007,10.64682376,40.8622416,17.65255224,0.0717,0.33794653,0.33794653,2,11.716791,0.9416059,0.9416059,0.9416059,1.0,1,3,10.6469064133333,40.8622385733333,0.23926304,0.23926304,2,11.871403,0.9628844,0.9628844,0.9628844,1.0,1,5,10.64692048166665,40.86220709166665
11677,10.6885762,40.83115162,18.18650491,0.0921,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.6885762,40.83115162,11591,10.68858426,40.83142849,17.83950491,0.0702,0.99697375,0.99697375,2,9.328854,0.06713245,0.06713245,0.06713245,1.0,1,2,10.68858023,40.831290055,2881,10.68871713,40.83164618,18.17955224,0.0999,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.68871713,40.83164618,12269,10.6885277,40.83158425,18.29355224,0.1175,0.5620913,0.5620913,2,11.169204,0.8204656,0.8204656,0.8204656,1.0,1,2,10.688622415,40.831615215,1.1762023,1.1762023,2,8.271631,0.0064777387,0.0064777387,0.0064777387,1.0,1,4,10.688601322499999,40.831452635
